F1,F4,root,F2.Attribute1,F3,F2.Attribute0,F2,F3.Attribute1,F3.Attribute0,rel-3_card,F4.Attribute1,F4.Attribute0
true,true,true,9,false,6,true,0,0,true,6,9
true,true,true,9,false,7,true,0,0,true,6,9
true,true,true,9,false,8,true,0,0,true,6,9
true,true,true,9,false,9,true,0,0,true,6,9
true,true,true,9,false,10,true,0,0,true,6,9
true,true,true,9,false,0,true,0,0,true,7,9
true,true,true,9,false,1,true,0,0,true,7,9
true,true,true,9,false,2,true,0,0,true,7,9
true,true,true,9,false,3,true,0,0,true,7,9
true,true,true,9,false,4,true,0,0,true,7,9
true,true,true,9,false,5,true,0,0,true,7,9
true,true,true,9,false,6,true,0,0,true,7,9
true,true,true,9,false,7,true,0,0,true,7,9
true,true,true,9,false,8,true,0,0,true,7,9
true,true,true,9,false,9,true,0,0,true,7,9
true,true,true,9,false,10,true,0,0,true,7,9
true,true,true,10,false,0,true,0,0,true,0,9
true,true,true,10,false,1,true,0,0,true,0,9
true,true,true,10,false,2,true,0,0,true,0,9
true,true,true,10,false,3,true,0,0,true,0,9
true,true,true,10,false,4,true,0,0,true,0,9
true,true,true,10,false,5,true,0,0,true,0,9
true,true,true,10,false,6,true,0,0,true,0,9
true,true,true,10,false,7,true,0,0,true,0,9
true,true,true,10,false,8,true,0,0,true,0,9
true,true,true,10,false,9,true,0,0,true,0,9
true,true,true,10,false,10,true,0,0,true,0,9
true,true,true,10,false,0,true,0,0,true,1,9
true,true,true,10,false,1,true,0,0,true,1,9
true,true,true,10,false,2,true,0,0,true,1,9
true,true,true,10,false,3,true,0,0,true,1,9
true,true,true,10,false,4,true,0,0,true,1,9
true,true,true,10,false,5,true,0,0,true,1,9
true,true,true,10,false,6,true,0,0,true,1,9
true,true,true,10,false,7,true,0,0,true,1,9
true,true,true,10,false,8,true,0,0,true,1,9
true,true,true,10,false,9,true,0,0,true,1,9
true,true,true,10,false,10,true,0,0,true,1,9
true,true,true,10,false,0,true,0,0,true,2,9
true,true,true,10,false,1,true,0,0,true,2,9
true,true,true,10,false,2,true,0,0,true,2,9
true,true,true,10,false,3,true,0,0,true,2,9
true,true,true,10,false,4,true,0,0,true,2,9
true,true,true,10,false,5,true,0,0,true,2,9
true,true,true,10,false,6,true,0,0,true,2,9
true,true,true,10,false,7,true,0,0,true,2,9
true,true,true,10,false,8,true,0,0,true,2,9
true,true,true,10,false,9,true,0,0,true,2,9
true,true,true,10,false,10,true,0,0,true,2,9
true,true,true,10,false,0,true,0,0,true,3,9
true,true,true,10,false,1,true,0,0,true,3,9
true,true,true,10,false,2,true,0,0,true,3,9
true,true,true,10,false,3,true,0,0,true,3,9
true,true,true,10,false,4,true,0,0,true,3,9
true,true,true,10,false,5,true,0,0,true,3,9
true,true,true,10,false,6,true,0,0,true,3,9
true,true,true,10,false,7,true,0,0,true,3,9
true,true,true,10,false,8,true,0,0,true,3,9
true,true,true,10,false,9,true,0,0,true,3,9
true,true,true,10,false,10,true,0,0,true,3,9
true,true,true,10,false,0,true,0,0,true,4,9
true,true,true,10,false,1,true,0,0,true,4,9
true,true,true,10,false,2,true,0,0,true,4,9
true,true,true,10,false,3,true,0,0,true,4,9
true,true,true,10,false,4,true,0,0,true,4,9
true,true,true,10,false,5,true,0,0,true,4,9
true,true,true,10,false,6,true,0,0,true,4,9
true,true,true,10,false,7,true,0,0,true,4,9
true,true,true,10,false,8,true,0,0,true,4,9
true,true,true,10,false,9,true,0,0,true,4,9
true,true,true,10,false,10,true,0,0,true,4,9
true,true,true,10,false,0,true,0,0,true,5,9
true,true,true,10,false,1,true,0,0,true,5,9
true,true,true,10,false,2,true,0,0,true,5,9
true,true,true,10,false,3,true,0,0,true,5,9
true,true,true,10,false,4,true,0,0,true,5,9
true,true,true,10,false,5,true,0,0,true,5,9
true,true,true,10,false,6,true,0,0,true,5,9
true,true,true,10,false,7,true,0,0,true,5,9
true,true,true,10,false,8,true,0,0,true,5,9
true,true,true,10,false,9,true,0,0,true,5,9
true,true,true,10,false,10,true,0,0,true,5,9
true,true,true,10,false,0,true,0,0,true,6,9
true,true,true,10,false,1,true,0,0,true,6,9
true,true,true,10,false,2,true,0,0,true,6,9
true,true,true,10,false,3,true,0,0,true,6,9
true,true,true,10,false,4,true,0,0,true,6,9
true,true,true,10,false,5,true,0,0,true,6,9
true,true,true,10,false,6,true,0,0,true,6,9
true,true,true,10,false,7,true,0,0,true,6,9
true,true,true,10,false,8,true,0,0,true,6,9
true,true,true,10,false,9,true,0,0,true,6,9
true,true,true,10,false,10,true,0,0,true,6,9
true,true,true,10,false,0,true,0,0,true,7,9
true,true,true,10,false,1,true,0,0,true,7,9
true,true,true,10,false,2,true,0,0,true,7,9
true,true,true,10,false,3,true,0,0,true,7,9
true,true,true,10,false,4,true,0,0,true,7,9
true,true,true,10,false,5,true,0,0,true,7,9
true,true,true,10,false,6,true,0,0,true,7,9
true,true,true,10,false,7,true,0,0,true,7,9
true,true,true,10,false,8,true,0,0,true,7,9
true,true,true,10,false,9,true,0,0,true,7,9
true,true,true,10,false,10,true,0,0,true,7,9
true,false,true,0,true,0,false,0,0,true,0,0
true,false,true,0,true,0,false,0,1,true,0,0
true,false,true,0,true,0,false,0,2,true,0,0
true,false,true,0,true,0,false,0,3,true,0,0
true,false,true,0,true,0,false,0,4,true,0,0
true,false,true,0,true,0,false,0,5,true,0,0
true,false,true,0,true,0,false,0,6,true,0,0
true,false,true,0,true,0,false,0,7,true,0,0
true,false,true,0,true,0,false,0,8,true,0,0
true,false,true,0,true,0,false,0,9,true,0,0
true,false,true,0,true,0,false,0,10,true,0,0
true,false,true,0,true,0,false,1,0,true,0,0
true,false,true,0,true,0,false,1,1,true,0,0
true,false,true,0,true,0,false,1,2,true,0,0
true,false,true,0,true,0,false,1,3,true,0,0
true,false,true,0,true,0,false,1,4,true,0,0
true,false,true,0,true,0,false,1,5,true,0,0
true,false,true,0,true,0,false,1,6,true,0,0
true,false,true,0,true,0,false,1,7,true,0,0
true,false,true,0,true,0,false,1,8,true,0,0
true,false,true,0,true,0,false,1,9,true,0,0
true,false,true,0,true,0,false,1,10,true,0,0
true,false,true,0,true,0,false,2,0,true,0,0
true,false,true,0,true,0,false,2,1,true,0,0
true,false,true,0,true,0,false,2,2,true,0,0
true,false,true,0,true,0,false,2,3,true,0,0
true,false,true,0,true,0,false,2,4,true,0,0
true,false,true,0,true,0,false,2,5,true,0,0
true,false,true,0,true,0,false,2,6,true,0,0
true,false,true,0,true,0,false,2,7,true,0,0
true,false,true,0,true,0,false,2,8,true,0,0
true,false,true,0,true,0,false,2,9,true,0,0
true,false,true,0,true,0,false,2,10,true,0,0
true,false,true,0,true,0,false,3,0,true,0,0
true,false,true,0,true,0,false,3,1,true,0,0
true,false,true,0,true,0,false,3,2,true,0,0
true,false,true,0,true,0,false,3,3,true,0,0
true,false,true,0,true,0,false,3,4,true,0,0
true,false,true,0,true,0,false,3,5,true,0,0
true,false,true,0,true,0,false,3,6,true,0,0
true,false,true,0,true,0,false,3,7,true,0,0
true,false,true,0,true,0,false,3,8,true,0,0
true,false,true,0,true,0,false,3,9,true,0,0
true,false,true,0,true,0,false,3,10,true,0,0
true,false,true,0,true,0,false,4,0,true,0,0
true,false,true,0,true,0,false,4,1,true,0,0
true,false,true,0,true,0,false,4,2,true,0,0
true,false,true,0,true,0,false,4,3,true,0,0
true,false,true,0,true,0,false,4,4,true,0,0
true,false,true,0,true,0,false,4,5,true,0,0
true,false,true,0,true,0,false,4,6,true,0,0
true,false,true,0,true,0,false,4,7,true,0,0
true,false,true,0,true,0,false,4,8,true,0,0
true,false,true,0,true,0,false,4,9,true,0,0
true,false,true,0,true,0,false,4,10,true,0,0
true,false,true,0,true,0,false,5,0,true,0,0
true,false,true,0,true,0,false,5,1,true,0,0
true,false,true,0,true,0,false,5,2,true,0,0
true,false,true,0,true,0,false,5,3,true,0,0
true,false,true,0,true,0,false,5,4,true,0,0
true,false,true,0,true,0,false,5,5,true,0,0
true,false,true,0,true,0,false,5,6,true,0,0
true,false,true,0,true,0,false,5,7,true,0,0
true,false,true,0,true,0,false,5,8,true,0,0
true,false,true,0,true,0,false,5,9,true,0,0
true,false,true,0,true,0,false,5,10,true,0,0
true,false,true,0,true,0,false,6,0,true,0,0
true,false,true,0,true,0,false,6,1,true,0,0
true,false,true,0,true,0,false,6,2,true,0,0
true,false,true,0,true,0,false,6,3,true,0,0
true,false,true,0,true,0,false,6,4,true,0,0
true,false,true,0,true,0,false,6,5,true,0,0
true,false,true,0,true,0,false,6,6,true,0,0
true,false,true,0,true,0,false,6,7,true,0,0
true,false,true,0,true,0,false,6,8,true,0,0
true,false,true,0,true,0,false,6,9,true,0,0
true,false,true,0,true,0,false,6,10,true,0,0
true,false,true,0,true,0,false,7,0,true,0,0
true,false,true,0,true,0,false,7,1,true,0,0
true,false,true,0,true,0,false,7,2,true,0,0
true,false,true,0,true,0,false,7,3,true,0,0
true,false,true,0,true,0,false,7,4,true,0,0
true,false,true,0,true,0,false,7,5,true,0,0
true,false,true,0,true,0,false,7,6,true,0,0
true,false,true,0,true,0,false,7,7,true,0,0
true,false,true,0,true,0,false,7,8,true,0,0
true,false,true,0,true,0,false,7,9,true,0,0
true,false,true,0,true,0,false,7,10,true,0,0
true,false,true,0,true,0,false,8,0,true,0,0
true,false,true,0,true,0,false,8,1,true,0,0
true,false,true,0,true,0,false,8,2,true,0,0
true,false,true,0,true,0,false,8,3,true,0,0
true,false,true,0,true,0,false,8,4,true,0,0
true,false,true,0,true,0,false,8,5,true,0,0
true,false,true,0,true,0,false,8,6,true,0,0
true,false,true,0,true,0,false,8,7,true,0,0
true,false,true,0,true,0,false,8,8,true,0,0
true,false,true,0,true,0,false,8,9,true,0,0
true,false,true,0,true,0,false,8,10,true,0,0
true,false,true,0,true,0,false,9,0,true,0,0
true,false,true,0,true,0,false,9,1,true,0,0
true,false,true,0,true,0,false,9,2,true,0,0
true,false,true,0,true,0,false,9,3,true,0,0
true,false,true,0,true,0,false,9,4,true,0,0
true,false,true,0,true,0,false,9,5,true,0,0
true,false,true,0,true,0,false,9,6,true,0,0
true,false,true,0,true,0,false,9,7,true,0,0
true,false,true,0,true,0,false,9,8,true,0,0
true,false,true,0,true,0,false,9,9,true,0,0
true,false,true,0,true,0,false,9,10,true,0,0
true,false,true,0,true,0,true,0,0,true,0,0
true,false,true,0,true,1,true,0,0,true,0,0
true,false,true,0,true,2,true,0,0,true,0,0
true,false,true,0,true,3,true,0,0,true,0,0
true,false,true,0,true,4,true,0,0,true,0,0
true,false,true,0,true,5,true,0,0,true,0,0
true,false,true,0,true,6,true,0,0,true,0,0
true,false,true,0,true,7,true,0,0,true,0,0
true,false,true,0,true,8,true,0,0,true,0,0
true,false,true,0,true,9,true,0,0,true,0,0
true,false,true,0,true,10,true,0,0,true,0,0
true,false,true,0,true,0,true,0,1,true,0,0
true,false,true,0,true,1,true,0,1,true,0,0
true,false,true,0,true,2,true,0,1,true,0,0
true,false,true,0,true,3,true,0,1,true,0,0
true,false,true,0,true,4,true,0,1,true,0,0
true,false,true,0,true,5,true,0,1,true,0,0
true,false,true,0,true,6,true,0,1,true,0,0
true,false,true,0,true,7,true,0,1,true,0,0
true,false,true,0,true,8,true,0,1,true,0,0
true,false,true,0,true,9,true,0,1,true,0,0
true,false,true,0,true,10,true,0,1,true,0,0
true,false,true,0,true,0,true,0,2,true,0,0
true,false,true,0,true,1,true,0,2,true,0,0
true,false,true,0,true,2,true,0,2,true,0,0
true,false,true,0,true,3,true,0,2,true,0,0
true,false,true,0,true,4,true,0,2,true,0,0
true,false,true,0,true,5,true,0,2,true,0,0
true,false,true,0,true,6,true,0,2,true,0,0
true,false,true,0,true,7,true,0,2,true,0,0
true,false,true,0,true,8,true,0,2,true,0,0
true,false,true,0,true,9,true,0,2,true,0,0
true,false,true,0,true,10,true,0,2,true,0,0
true,false,true,0,true,0,true,0,3,true,0,0
true,false,true,0,true,1,true,0,3,true,0,0
true,false,true,0,true,2,true,0,3,true,0,0
true,false,true,0,true,3,true,0,3,true,0,0
true,false,true,0,true,4,true,0,3,true,0,0
true,false,true,0,true,5,true,0,3,true,0,0
true,false,true,0,true,6,true,0,3,true,0,0
true,false,true,0,true,7,true,0,3,true,0,0
true,false,true,0,true,8,true,0,3,true,0,0
true,false,true,0,true,9,true,0,3,true,0,0
true,false,true,0,true,10,true,0,3,true,0,0
true,false,true,0,true,0,true,0,4,true,0,0
true,false,true,0,true,1,true,0,4,true,0,0
true,false,true,0,true,2,true,0,4,true,0,0
true,false,true,0,true,3,true,0,4,true,0,0
true,false,true,0,true,4,true,0,4,true,0,0
true,false,true,0,true,5,true,0,4,true,0,0
true,false,true,0,true,6,true,0,4,true,0,0
true,false,true,0,true,7,true,0,4,true,0,0
true,false,true,0,true,8,true,0,4,true,0,0
true,false,true,0,true,9,true,0,4,true,0,0
true,false,true,0,true,10,true,0,4,true,0,0
true,false,true,0,true,0,true,0,5,true,0,0
true,false,true,0,true,1,true,0,5,true,0,0
true,false,true,0,true,2,true,0,5,true,0,0
true,false,true,0,true,3,true,0,5,true,0,0
true,false,true,0,true,4,true,0,5,true,0,0
true,false,true,0,true,5,true,0,5,true,0,0
true,false,true,0,true,6,true,0,5,true,0,0
true,false,true,0,true,7,true,0,5,true,0,0
true,false,true,0,true,8,true,0,5,true,0,0
true,false,true,0,true,9,true,0,5,true,0,0
true,false,true,0,true,10,true,0,5,true,0,0
true,false,true,0,true,0,true,0,6,true,0,0
true,false,true,0,true,1,true,0,6,true,0,0
true,false,true,0,true,2,true,0,6,true,0,0
true,false,true,0,true,3,true,0,6,true,0,0
true,false,true,0,true,4,true,0,6,true,0,0
true,false,true,0,true,5,true,0,6,true,0,0
true,false,true,0,true,6,true,0,6,true,0,0
true,false,true,0,true,7,true,0,6,true,0,0
true,false,true,0,true,8,true,0,6,true,0,0
true,false,true,0,true,9,true,0,6,true,0,0
true,false,true,0,true,10,true,0,6,true,0,0
true,false,true,0,true,0,true,0,7,true,0,0
true,false,true,0,true,1,true,0,7,true,0,0
true,false,true,0,true,2,true,0,7,true,0,0
true,false,true,0,true,3,true,0,7,true,0,0
true,false,true,0,true,4,true,0,7,true,0,0
true,false,true,0,true,5,true,0,7,true,0,0
true,false,true,0,true,6,true,0,7,true,0,0
true,false,true,0,true,7,true,0,7,true,0,0
true,false,true,0,true,8,true,0,7,true,0,0
true,false,true,0,true,9,true,0,7,true,0,0
true,false,true,0,true,10,true,0,7,true,0,0
true,false,true,0,true,0,true,0,8,true,0,0
true,false,true,0,true,1,true,0,8,true,0,0
true,false,true,0,true,2,true,0,8,true,0,0
true,false,true,0,true,3,true,0,8,true,0,0
true,false,true,0,true,4,true,0,8,true,0,0
true,false,true,0,true,5,true,0,8,true,0,0
true,false,true,0,true,6,true,0,8,true,0,0
true,false,true,0,true,7,true,0,8,true,0,0
true,false,true,0,true,8,true,0,8,true,0,0
true,false,true,0,true,9,true,0,8,true,0,0
true,false,true,0,true,10,true,0,8,true,0,0
true,false,true,0,true,0,true,0,9,true,0,0
true,false,true,0,true,1,true,0,9,true,0,0
true,false,true,0,true,2,true,0,9,true,0,0
true,false,true,0,true,3,true,0,9,true,0,0
true,false,true,0,true,4,true,0,9,true,0,0
true,false,true,0,true,5,true,0,9,true,0,0
true,false,true,0,true,6,true,0,9,true,0,0
true,false,true,0,true,7,true,0,9,true,0,0
true,false,true,0,true,8,true,0,9,true,0,0
true,false,true,0,true,9,true,0,9,true,0,0
true,false,true,0,true,10,true,0,9,true,0,0
true,false,true,0,true,0,true,0,10,true,0,0
true,false,true,0,true,1,true,0,10,true,0,0
true,false,true,0,true,2,true,0,10,true,0,0
true,false,true,0,true,3,true,0,10,true,0,0
true,false,true,0,true,4,true,0,10,true,0,0
true,false,true,0,true,5,true,0,10,true,0,0
true,false,true,0,true,6,true,0,10,true,0,0
true,false,true,0,true,7,true,0,10,true,0,0
true,false,true,0,true,8,true,0,10,true,0,0
true,false,true,0,true,9,true,0,10,true,0,0
true,false,true,0,true,10,true,0,10,true,0,0
true,false,true,0,true,0,true,1,0,true,0,0
true,false,true,0,true,1,true,1,0,true,0,0
true,false,true,0,true,2,true,1,0,true,0,0
true,false,true,0,true,3,true,1,0,true,0,0
true,false,true,0,true,4,true,1,0,true,0,0
true,false,true,0,true,5,true,1,0,true,0,0
true,false,true,0,true,6,true,1,0,true,0,0
true,false,true,0,true,7,true,1,0,true,0,0
true,false,true,0,true,8,true,1,0,true,0,0
true,false,true,0,true,9,true,1,0,true,0,0
true,false,true,0,true,10,true,1,0,true,0,0
true,false,true,0,true,0,true,1,1,true,0,0
true,false,true,0,true,1,true,1,1,true,0,0
true,false,true,0,true,2,true,1,1,true,0,0
true,false,true,0,true,3,true,1,1,true,0,0
true,false,true,0,true,4,true,1,1,true,0,0
true,false,true,0,true,5,true,1,1,true,0,0
true,false,true,0,true,6,true,1,1,true,0,0
true,false,true,0,true,7,true,1,1,true,0,0
true,false,true,0,true,8,true,1,1,true,0,0
true,false,true,0,true,9,true,1,1,true,0,0
true,false,true,0,true,10,true,1,1,true,0,0
true,false,true,0,true,0,true,1,2,true,0,0
true,false,true,0,true,1,true,1,2,true,0,0
true,false,true,0,true,2,true,1,2,true,0,0
true,false,true,0,true,3,true,1,2,true,0,0
true,false,true,0,true,4,true,1,2,true,0,0
true,false,true,0,true,5,true,1,2,true,0,0
true,false,true,0,true,6,true,1,2,true,0,0
true,false,true,0,true,7,true,1,2,true,0,0
true,false,true,0,true,8,true,1,2,true,0,0
true,false,true,0,true,9,true,1,2,true,0,0
true,false,true,0,true,10,true,1,2,true,0,0
true,false,true,0,true,0,true,1,3,true,0,0
true,false,true,0,true,1,true,1,3,true,0,0
true,false,true,0,true,2,true,1,3,true,0,0
true,false,true,0,true,3,true,1,3,true,0,0
true,false,true,0,true,4,true,1,3,true,0,0
true,false,true,0,true,5,true,1,3,true,0,0
true,false,true,0,true,6,true,1,3,true,0,0
true,false,true,0,true,7,true,1,3,true,0,0
true,false,true,0,true,8,true,1,3,true,0,0
true,false,true,0,true,9,true,1,3,true,0,0
true,false,true,0,true,10,true,1,3,true,0,0
true,false,true,0,true,0,true,1,4,true,0,0
true,false,true,0,true,1,true,1,4,true,0,0
true,false,true,0,true,2,true,1,4,true,0,0
true,false,true,0,true,3,true,1,4,true,0,0
true,false,true,0,true,4,true,1,4,true,0,0
true,false,true,0,true,5,true,1,4,true,0,0
true,false,true,0,true,6,true,1,4,true,0,0
true,false,true,0,true,7,true,1,4,true,0,0
true,false,true,0,true,8,true,1,4,true,0,0
true,false,true,0,true,9,true,1,4,true,0,0
true,false,true,0,true,10,true,1,4,true,0,0
true,false,true,0,true,0,true,1,5,true,0,0
true,false,true,0,true,1,true,1,5,true,0,0
true,false,true,0,true,2,true,1,5,true,0,0
true,false,true,0,true,3,true,1,5,true,0,0
true,false,true,0,true,4,true,1,5,true,0,0
true,false,true,0,true,5,true,1,5,true,0,0
true,false,true,0,true,6,true,1,5,true,0,0
true,false,true,0,true,7,true,1,5,true,0,0
true,false,true,0,true,8,true,1,5,true,0,0
true,false,true,0,true,9,true,1,5,true,0,0
true,false,true,0,true,10,true,1,5,true,0,0
true,false,true,0,true,0,true,1,6,true,0,0
true,false,true,0,true,1,true,1,6,true,0,0
true,false,true,0,true,2,true,1,6,true,0,0
true,false,true,0,true,3,true,1,6,true,0,0
true,false,true,0,true,4,true,1,6,true,0,0
true,false,true,0,true,5,true,1,6,true,0,0
true,false,true,0,true,6,true,1,6,true,0,0
true,false,true,0,true,7,true,1,6,true,0,0
true,false,true,0,true,8,true,1,6,true,0,0
true,false,true,0,true,9,true,1,6,true,0,0
true,false,true,0,true,10,true,1,6,true,0,0
true,false,true,0,true,0,true,1,7,true,0,0
true,false,true,0,true,1,true,1,7,true,0,0
true,false,true,0,true,2,true,1,7,true,0,0
true,false,true,0,true,3,true,1,7,true,0,0
true,false,true,0,true,4,true,1,7,true,0,0
true,false,true,0,true,5,true,1,7,true,0,0
true,false,true,0,true,6,true,1,7,true,0,0
true,false,true,0,true,7,true,1,7,true,0,0
true,false,true,0,true,8,true,1,7,true,0,0
true,false,true,0,true,9,true,1,7,true,0,0
true,false,true,0,true,10,true,1,7,true,0,0
true,false,true,0,true,0,true,1,8,true,0,0
true,false,true,0,true,1,true,1,8,true,0,0
true,false,true,0,true,2,true,1,8,true,0,0
true,false,true,0,true,3,true,1,8,true,0,0
true,false,true,0,true,4,true,1,8,true,0,0
true,false,true,0,true,5,true,1,8,true,0,0
true,false,true,0,true,6,true,1,8,true,0,0
true,false,true,0,true,7,true,1,8,true,0,0
true,false,true,0,true,8,true,1,8,true,0,0
true,false,true,0,true,9,true,1,8,true,0,0
true,false,true,0,true,10,true,1,8,true,0,0
true,false,true,0,true,0,true,1,9,true,0,0
true,false,true,0,true,1,true,1,9,true,0,0
true,false,true,0,true,2,true,1,9,true,0,0
true,false,true,0,true,3,true,1,9,true,0,0
true,false,true,0,true,4,true,1,9,true,0,0
true,false,true,0,true,5,true,1,9,true,0,0
true,false,true,0,true,6,true,1,9,true,0,0
true,false,true,0,true,7,true,1,9,true,0,0
true,false,true,0,true,8,true,1,9,true,0,0
true,false,true,0,true,9,true,1,9,true,0,0
true,false,true,0,true,10,true,1,9,true,0,0
true,false,true,0,true,0,true,1,10,true,0,0
true,false,true,0,true,1,true,1,10,true,0,0
true,false,true,0,true,2,true,1,10,true,0,0
true,false,true,0,true,3,true,1,10,true,0,0
true,false,true,0,true,4,true,1,10,true,0,0
true,false,true,0,true,5,true,1,10,true,0,0
true,false,true,0,true,6,true,1,10,true,0,0
true,false,true,0,true,7,true,1,10,true,0,0
true,false,true,0,true,8,true,1,10,true,0,0
true,false,true,0,true,9,true,1,10,true,0,0
true,false,true,0,true,10,true,1,10,true,0,0
true,false,true,0,true,0,true,2,0,true,0,0
true,false,true,0,true,1,true,2,0,true,0,0
true,false,true,0,true,2,true,2,0,true,0,0
true,false,true,0,true,3,true,2,0,true,0,0
true,false,true,0,true,4,true,2,0,true,0,0
true,false,true,0,true,5,true,2,0,true,0,0
true,false,true,0,true,6,true,2,0,true,0,0
true,false,true,0,true,7,true,2,0,true,0,0
true,false,true,0,true,8,true,2,0,true,0,0
true,false,true,0,true,9,true,2,0,true,0,0
true,false,true,0,true,10,true,2,0,true,0,0
true,false,true,0,true,0,true,2,1,true,0,0
true,false,true,0,true,1,true,2,1,true,0,0
true,false,true,0,true,2,true,2,1,true,0,0
true,false,true,0,true,3,true,2,1,true,0,0
true,false,true,0,true,4,true,2,1,true,0,0
true,false,true,0,true,5,true,2,1,true,0,0
true,false,true,0,true,6,true,2,1,true,0,0
true,false,true,0,true,7,true,2,1,true,0,0
true,false,true,0,true,8,true,2,1,true,0,0
true,false,true,0,true,9,true,2,1,true,0,0
true,false,true,0,true,10,true,2,1,true,0,0
true,false,true,0,true,0,true,2,2,true,0,0
true,false,true,0,true,1,true,2,2,true,0,0
true,false,true,0,true,2,true,2,2,true,0,0
true,false,true,0,true,3,true,2,2,true,0,0
true,false,true,0,true,4,true,2,2,true,0,0
true,false,true,0,true,5,true,2,2,true,0,0
true,false,true,0,true,6,true,2,2,true,0,0
true,false,true,0,true,7,true,2,2,true,0,0
true,false,true,0,true,8,true,2,2,true,0,0
true,false,true,0,true,9,true,2,2,true,0,0
true,false,true,0,true,10,true,2,2,true,0,0
true,false,true,0,true,0,true,2,3,true,0,0
true,false,true,0,true,1,true,2,3,true,0,0
true,false,true,0,true,2,true,2,3,true,0,0
true,false,true,0,true,3,true,2,3,true,0,0
true,false,true,0,true,4,true,2,3,true,0,0
true,false,true,0,true,5,true,2,3,true,0,0
true,false,true,0,true,6,true,2,3,true,0,0
true,false,true,0,true,7,true,2,3,true,0,0
true,false,true,0,true,8,true,2,3,true,0,0
true,false,true,0,true,9,true,2,3,true,0,0
true,false,true,0,true,10,true,2,3,true,0,0
true,false,true,0,true,0,true,2,4,true,0,0
true,false,true,0,true,1,true,2,4,true,0,0
true,false,true,0,true,2,true,2,4,true,0,0
true,false,true,0,true,3,true,2,4,true,0,0
true,false,true,0,true,4,true,2,4,true,0,0
true,false,true,0,true,5,true,2,4,true,0,0
true,false,true,0,true,6,true,2,4,true,0,0
true,false,true,0,true,7,true,2,4,true,0,0
true,false,true,0,true,8,true,2,4,true,0,0
true,false,true,0,true,9,true,2,4,true,0,0
true,false,true,0,true,10,true,2,4,true,0,0
true,false,true,0,true,0,true,2,5,true,0,0
true,false,true,0,true,1,true,2,5,true,0,0
true,false,true,0,true,2,true,2,5,true,0,0
true,false,true,0,true,3,true,2,5,true,0,0
true,false,true,0,true,4,true,2,5,true,0,0
true,false,true,0,true,5,true,2,5,true,0,0
true,false,true,0,true,6,true,2,5,true,0,0
true,false,true,0,true,7,true,2,5,true,0,0
true,false,true,0,true,8,true,2,5,true,0,0
true,false,true,0,true,9,true,2,5,true,0,0
true,false,true,0,true,10,true,2,5,true,0,0
true,false,true,0,true,0,true,2,6,true,0,0
true,false,true,0,true,1,true,2,6,true,0,0
true,false,true,0,true,2,true,2,6,true,0,0
true,false,true,0,true,3,true,2,6,true,0,0
true,false,true,0,true,4,true,2,6,true,0,0
true,false,true,0,true,5,true,2,6,true,0,0
true,false,true,0,true,6,true,2,6,true,0,0
true,false,true,0,true,7,true,2,6,true,0,0
true,false,true,0,true,8,true,2,6,true,0,0
true,false,true,0,true,9,true,2,6,true,0,0
true,false,true,0,true,10,true,2,6,true,0,0
true,false,true,0,true,0,true,2,7,true,0,0
true,false,true,0,true,1,true,2,7,true,0,0
true,false,true,0,true,2,true,2,7,true,0,0
true,false,true,0,true,3,true,2,7,true,0,0
true,false,true,0,true,4,true,2,7,true,0,0
true,false,true,0,true,5,true,2,7,true,0,0
true,false,true,0,true,6,true,2,7,true,0,0
true,false,true,0,true,7,true,2,7,true,0,0
true,false,true,0,true,8,true,2,7,true,0,0
true,false,true,0,true,9,true,2,7,true,0,0
true,false,true,0,true,10,true,2,7,true,0,0
true,false,true,0,true,0,true,2,8,true,0,0
true,false,true,0,true,1,true,2,8,true,0,0
true,false,true,0,true,2,true,2,8,true,0,0
true,false,true,0,true,3,true,2,8,true,0,0
true,false,true,0,true,4,true,2,8,true,0,0
true,false,true,0,true,5,true,2,8,true,0,0
true,false,true,0,true,6,true,2,8,true,0,0
true,false,true,0,true,7,true,2,8,true,0,0
true,false,true,0,true,8,true,2,8,true,0,0
true,false,true,0,true,9,true,2,8,true,0,0
true,false,true,0,true,10,true,2,8,true,0,0
true,false,true,0,true,0,true,2,9,true,0,0
true,false,true,0,true,1,true,2,9,true,0,0
true,false,true,0,true,2,true,2,9,true,0,0
true,false,true,0,true,3,true,2,9,true,0,0
true,false,true,0,true,4,true,2,9,true,0,0
true,false,true,0,true,5,true,2,9,true,0,0
true,false,true,0,true,6,true,2,9,true,0,0
true,false,true,0,true,7,true,2,9,true,0,0
true,false,true,0,true,8,true,2,9,true,0,0
true,false,true,0,true,9,true,2,9,true,0,0
true,false,true,0,true,10,true,2,9,true,0,0
true,false,true,0,true,0,true,2,10,true,0,0
true,false,true,0,true,1,true,2,10,true,0,0
true,false,true,0,true,2,true,2,10,true,0,0
true,false,true,0,true,3,true,2,10,true,0,0
true,false,true,0,true,4,true,2,10,true,0,0
true,false,true,0,true,5,true,2,10,true,0,0
true,false,true,0,true,6,true,2,10,true,0,0
true,false,true,0,true,7,true,2,10,true,0,0
true,false,true,0,true,8,true,2,10,true,0,0
true,false,true,0,true,9,true,2,10,true,0,0
true,false,true,0,true,10,true,2,10,true,0,0
true,false,true,0,true,0,true,3,0,true,0,0
true,false,true,0,true,1,true,3,0,true,0,0
true,false,true,0,true,2,true,3,0,true,0,0
